variable,country,essround,non_neutrality,avg_deviation_from_neutrality,dispersion,moderate_divergence,moderate_group_consensus,moderate_size_parity
imueclt,Israel,2002,0.8020769271766239,0.0306723710628658,0.4130052647301355,0.4912306827140096,0.5797314238803684,0.3237761137070101
imueclt,Israel,2008,0.86931774559541,9.304769538475811e-4,0.4123967269088078,0.4677709296320461,0.5929918545470831,0.43756113214879794
imueclt,Israel,2010,0.8205038644457373,0.1771486591422054,0.4124758684868983,0.44223038146291177,0.6345483342906053,0.37919334646929265
imueclt,Israel,2012,0.8158288971726095,0.1716688494272953,0.4324274450607183,0.46233677670396606,0.6451725841237126,0.3441351395371912
imueclt,Israel,2014,0.7851719250906518,0.03442576621848197,0.36036186729098985,0.42330708524928373,0.66392199801946294,0.20245299443373882
imueclt,Israel,2016,0.800796446076011,0.066323549681133,0.39684909291598003,0.4280103679225018,0.6347694293391617,0.28117762916744765
imueclt,Israel,2018,NA,NA,NA,NA,NA,NA
imueclt,Israel,2020,0.7500287117589242,0.032465838860735556,0.38150128708763165,0.42241287290372065,0.6447276343070089,0.14455911687161682
imueclt,Israel,2022,NA,NA,NA,NA,NA,NA
imueclt,Italy,2002,0.7635306361575607,0.03665069914880253,0.36545997885377124,0.4149978878291791,0.6791728662159235,0.22671213421169237
imueclt,Italy,2008,NA,NA,NA,NA,NA,NA
imueclt,Italy,2010,NA,NA,NA,NA,NA,NA
imueclt,Italy,2012,0.8323598734217443,0.05748356812308941,0.46201456220635073,0.4530889251118895,0.6287240343738302,0.2830742164339952
imueclt,Italy,2014,NA,NA,NA,NA,NA,NA
imueclt,Italy,2016,0.8400097526341321,0.13858979324805495,0.473884927256964,0.43932394198392155,0.6175155467502067,0.3540442598517676
imueclt,Italy,2018,0.8443902342233635,0.07201948814135069,0.4580382094237555,0.4343514403631433,0.6659815571937397,0.3335356729082223
imueclt,Italy,2020,0.8357848617064931,0.03263789972914815,0.41159169491198544,0.4178947962241024,0.6709915231855454,0.24130074041600827
imueclt,Italy,2022,0.7972908434582624,0.028649988799394423,0.39835187292955854,0.4148468442679102,0.6853658582382094,0.21202954054078774
imueclt,Luxembourg,2002,0.8482123912457493,0.51771975054520325,0.3300317152810646,0.48628491542965957,0.733192604713619,0.13962306693107002
imueclt,Luxembourg,2008,NA,NA,NA,NA,NA,NA
imueclt,Luxembourg,2010,NA,NA,NA,NA,NA,NA
imueclt,Luxembourg,2012,NA,NA,NA,NA,NA,NA
imueclt,Luxembourg,2014,NA,NA,NA,NA,NA,NA
imueclt,Luxembourg,2016,NA,NA,NA,NA,NA,NA
imueclt,Luxembourg,2018,NA,NA,NA,NA,NA,NA
imueclt,Luxembourg,2020,NA,NA,NA,NA,NA,NA
imueclt,Luxembourg,2022,NA,NA,NA,NA,NA,NA
imueclt,Netherlands,2002,0.817092368522075,0.15857454456435605,0.32692036990087725,0.40410068226974183,0.7240927763862356,0.092569089325385
imueclt,Netherlands,2008,0.8520302449975012,0.1827268863244118,0.29721436544662877,0.3953801788447015,0.7364674750700326,0.06423285188437636
imueclt,Netherlands,2010,0.8453939199657174,0.19223156123711702,0.29133221913540847,0.39704738743972956,0.7430132055307623,0.05448321351291622
imueclt,Netherlands,2012,0.8508720870797533,0.20379138945584252,0.30301393271178806,0.4053810065123276,0.72097417397421,0.07961191643226788
imueclt,Netherlands,2014,0.8406517033426765,0.15832698271358137,0.3176049148112402,0.40330139587656455,0.7128713355012294,0.09096374499604927
imueclt,Netherlands,2016,0.8554415653673391,0.1634794770372423,0.3267185266328431,0.4068579882803057,0.7246571116388741,0.08209611454382054
imueclt,Netherlands,2018,0.8485923235513364,0.19285220581939183,0.31009942310765926,0.41564763705536767,0.7033041744686083,0.10058107334496505
imueclt,Netherlands,2020,0.8513827653827611,0.25289953007656224,0.3004254086563003,0.41682112849032366,0.7068543020855603,0.04130603395022548
imueclt,Netherlands,2022,0.8550811912286318,0.19954603356472644,0.3232598401153084,0.418448792806696,0.7067665706170099,0.10581798873481946
imueclt,Norway,2002,0.7932305908946296,0.0035576310551912018,0.33257108563864257,0.43322295249356646,0.6951039736183652,0.22256095706871187
imueclt,Norway,2008,0.8068504535549118,0.0026146568167041196,0.3409925618851725,0.43129627057546416,0.716474149174014,0.2069615219706163
imueclt,Norway,2010,0.7949368290569032,0.009931920780464232,0.3311305495433503,0.42013116287226676,0.69889107721010435,0.16247983800742202
imueclt,Norway,2012,0.8211758822658762,0.047759048372579826,0.3502586368192384,0.43110177993423693,0.6840392368487448,0.14279201998006383
imueclt,Norway,2014,0.814142996977418,0.008533746811498589,0.35712233903277724,0.44827770891163965,0.6499182947789094,0.2321688765270711
imueclt,Norway,2016,0.8112798424999748,0.025249568319435946,0.35551740156739764,0.4384728107756695,0.6676815036527527,0.17985193334104227
imueclt,Norway,2018,0.8018872153363257,0.10005338045128626,0.3504681183803477,0.43694763291127076,0.6602567710756179,0.16808729495532132
imueclt,Norway,2020,0.8347445418635564,0.15514427680865311,0.3453591694108344,0.4284207586748989,0.7101726118665763,0.06195195204720846
imueclt,Norway,2022,0.8256580685830454,0.12580855972734126,0.35070729034606485,0.4231290399663988,0.7143777769217512,0.04293724256742713
imueclt,Poland,2002,0.7383072219166744,0.20587566036234684,0.33874026239801097,0.43134477702880575,0.6505657332608161,0.11443185957277589
imueclt,Poland,2008,0.7897776554497911,0.2596217070938847,0.34316340699037146,0.44030536576116663,0.6288349481857778,0.1118368162414984
imueclt,Poland,2010,0.7942002430031665,0.257506471875071,0.33847811975593767,0.4356340874527474,0.6893688974004444,0.07910599354589973
imueclt,Poland,2012,0.825772284159654,0.32699589080654673,0.3736525055847506,0.4639116272845586,0.6668271006968477,0.11404278537884123
imueclt,Poland,2014,0.795919105699575,0.18802619635387519,0.36535416526946785,0.44686610631492735,0.6289436959659793,0.19109369255160286
imueclt,Poland,2016,0.7854512760094128,0.10986680568373597,0.3835684324925152,0.4379323517108784,0.6407065309086067,0.20892558967183458
imueclt,Poland,2018,0.7521179227777841,0.12616928909073302,0.37782889434537525,0.425126317500893,0.6748542048210755,0.13000926184954195
imueclt,Poland,2020,0.7599897018930226,0.23646775075373833,0.43673479271830884,0.44083402665662946,0.707265813736877,0.16969449286700303
imueclt,Poland,2022,0.7590497645117826,0.08044652950953282,0.38108401924285684,0.4404748430609024,0.6766193681215109,0.1804531537413133
imueclt,Portugal,2002,0.7734990381343761,0.05569734425235087,0.35709940574389465,0.4309050322077448,0.6482922139750127,0.329753777857245
imueclt,Portugal,2008,0.7294231824484356,0.05170181994824663,0.31893567305309634,0.4191080408709793,0.725827298773954,0.07829737829335036
imueclt,Portugal,2010,0.7002664231825662,0.009455229825616663,0.27801737687314454,0.39154744363901045,0.7558307775293492,0.11503221709316275
imueclt,Portugal,2012,0.7270026641140864,0.07664550859131919,0.33846385850083244,0.40849703352108124,0.6851499514851576,0.18303665739901828
imueclt,Portugal,2014,0.755376363728762,0.03581066461278191,0.3928134329497992,0.43063989287681803,0.6427933723728538,0.19645681976071622
imueclt,Portugal,2016,0.782414206360604,0.14243946943528646,0.363942125913673,0.4210325967373952,0.6547283262377469,0.12323559648093682
imueclt,Portugal,2018,0.8100331793459008,0.2000312546989667,0.3553199362710835,0.4297099423363781,0.6338447646134578,0.08513336408107099
imueclt,Portugal,2020,0.7337402516963897,0.16271781988413692,0.32920348194209287,0.4192324340361657,0.7113671830340265,0.04037067655479545
imueclt,Portugal,2022,0.7528491360664582,0.059828959369596826,0.3460447176561905,0.43898760193445635,0.6730377918637391,0.2254642306224664
imueclt,Sweden,2002,0.8688174053557993,0.3288893957165977,0.32626265003993826,0.46359983331770016,0.6706327421875262,0.07994737287921774
imueclt,Sweden,2008,0.870040507359943,0.30522115068339795,0.33815532313903607,0.4309852467203672,0.6719301520327354,0.0647716481043023
imueclt,Sweden,2010,0.881022067538017,0.33509928135313416,0.35382242875311776,0.4472056722010521,0.7050328894073636,0.09134307258289012
imueclt,Sweden,2012,0.8600992359687367,0.2889383453768854,0.35849611140929155,0.4476090377438176,0.709406568687245,0.09724332690827744
imueclt,Sweden,2014,0.8879716059770891,0.3517439814600513,0.33987696435203785,0.44655503458715967,0.6945094500733466,0.07844294416003739
imueclt,Sweden,2016,0.8671070638569411,0.2886320483505134,0.3693202842004748,0.4673366489677678,0.6340740881123154,0.14948808095350685
imueclt,Sweden,2018,0.874691325487262,0.3040117620017254,0.36684881839704064,0.4497134579216736,0.7304888336244124,0.09255120749965177
imueclt,Sweden,2020,0.819075940321925,0.15794289320415428,0.43538191635792833,0.46728383826694364,0.6360332960671081,0.2680101005139815
imueclt,Sweden,2022,0.8759180253716095,0.2882654813014465,0.3580768020875664,0.44618074163035787,0.667226542031613,0.108871301832393
imueclt,Slovenia,2002,0.6369134715683507,0.24287095785158225,0.30489220495402153,0.4274561283765641,0.6737144916383524,0.29843339601377117
imueclt,Slovenia,2008,0.7381004218357182,0.24936590897122715,0.33919490719823947,0.43885469109496233,0.6651902344072751,0.28792502432843564
imueclt,Slovenia,2010,0.7357507668218253,0.26222301385050584,0.33673469719720006,0.44922051027689536,0.6368497036746515,0.29978349084571027
imueclt,Slovenia,2012,0.7340745556190931,0.18947092713734187,0.34185936612585993,0.44823178641238964,0.6959036745732199,0.3083064742724922
imueclt,Slovenia,2014,0.7430701075694643,0.21898888321835558,0.3535128864369094,0.4388300540260307,0.6853332207706778,0.2737941103746258
imueclt,Slovenia,2016,0.7629657875948119,0.2768563646151975,0.35195619006071005,0.4477820966927367,0.6495327801930022,0.32713681861811444
imueclt,Slovenia,2018,0.7625104418723806,0.2991782211829306,0.35219980680550145,0.44156476323545296,0.648269264914346,0.25750712224056194
imueclt,Slovenia,2020,0.7431973006236803,0.22368602836916127,0.3476197277966608,0.434664008481699,0.6497930768613892,0.3660124088780918
imueclt,Slovenia,2022,0.7822473174806921,0.21326325434786755,0.36686836597836936,0.44710574018628785,0.6588147804020926,0.3472913408804923
imueclt,Bulgaria,2002,NA,NA,NA,NA,NA,NA
imueclt,Bulgaria,2008,0.7506130146816282,0.0024847103524903605,0.37661305406436935,0.45684287066283624,0.5275804401253494,0.4484230178010691
imueclt,Bulgaria,2010,0.7586371123322495,0.03620491628665885,0.3689083951061287,0.4406993996959905,0.5870591875423028,0.24889267565591613
imueclt,Bulgaria,2012,0.7703362778238794,0.006674445377179517,0.38184356802038977,0.43323202643961234,0.6050876165937837,0.3673670464912685
imueclt,Bulgaria,2014,NA,NA,NA,NA,NA,NA
imueclt,Bulgaria,2016,NA,NA,NA,NA,NA,NA
imueclt,Bulgaria,2018,0.7676649271437798,0.26621698291914475,0.39514132142204683,0.46074385375146526,0.5687542785753099,0.28926040708558537
imueclt,Bulgaria,2020,0.7554356507657283,0.11860410816440865,0.3948545750321436,0.41734236722554324,0.7106046787401825,0.2874126284181672
imueclt,Bulgaria,2022,NA,NA,NA,NA,NA,NA
imueclt,Cyprus,2002,NA,NA,NA,NA,NA,NA
imueclt,Cyprus,2008,0.8616146454588935,0.5759840103256708,0.24953012841413957,0.4265279198379444,0.6573766923437697,0.11956777980713379
imueclt,Cyprus,2010,0.8206644762005199,0.625713464645156,0.22762802495869394,0.4512185648123379,0.6618799226956853,0.1450770943266709
imueclt,Cyprus,2012,0.8272266152691239,0.6456222971362331,0.2441899518492078,0.46093400773814414,0.651918027599303,0.07926939217746261
imueclt,Cyprus,2014,NA,NA,NA,NA,NA,NA
imueclt,Cyprus,2016,NA,NA,NA,NA,NA,NA
imueclt,Cyprus,2018,0.8043719374581887,0.5109079845171264,0.2794292959697086,0.3995993207503139,0.7124952900208035,0.04759547034996936
imueclt,Cyprus,2020,0.7504705564322436,0.5430800103660621,0.30796246280523737,0.4206271819940705,0.6428781113777968,0.12634153023888114
imueclt,Cyprus,2022,0.8076078757643372,0.5930489211107158,0.2741182907427266,0.4088144940760719,0.7127435798484096,0.053927064634285565
imueclt,Estonia,2002,NA,NA,NA,NA,NA,NA
imueclt,Estonia,2008,0.7872052393429114,0.31413337695837146,0.33144701927060716,0.4293028448703116,0.6780735373360589,0.3093109555008772
imueclt,Estonia,2010,0.7689529439028827,0.3013894272185456,0.32918348337791314,0.4358178261456951,0.6951262977274322,0.2687341026857253
imueclt,Estonia,2012,0.7679532801410213,0.2674361234196613,0.34099857349523915,0.43689208184451617,0.6643642234189749,0.24827312894803816
imueclt,Estonia,2014,0.7550101674495029,0.28003374965350697,0.33319751595035035,0.4213622328116122,0.6808214937959003,0.210327327136848
imueclt,Estonia,2016,0.7495768966677955,0.3391929407887335,0.33483479801756233,0.44269729270118463,0.6526791105745073,0.3780957627064193
imueclt,Estonia,2018,0.7521879626898412,0.31853058673225815,0.3333477689403404,0.4335231238535306,0.6744781299662792,0.24603866172751845
imueclt,Estonia,2020,0.7488446061622802,0.2770881588442528,0.34156258084677266,0.4358562113824941,0.6746479004006954,0.23894447614768569
imueclt,Estonia,2022,NA,NA,NA,NA,NA,NA
imueclt,Croatia,2002,NA,NA,NA,NA,NA,NA
imueclt,Croatia,2008,0.7636810235374619,0.13714862639939904,0.3782129439922571,0.44337467880750864,0.6451887872888389,0.3889876871352112
imueclt,Croatia,2010,0.7384857233672852,0.10166135367049929,0.37429765587550456,0.45771440118243584,0.6102622235173275,0.32405081858356843
imueclt,Croatia,2012,NA,NA,NA,NA,NA,NA
imueclt,Croatia,2014,NA,NA,NA,NA,NA,NA
imueclt,Croatia,2016,NA,NA,NA,NA,NA,NA
imueclt,Croatia,2018,0.7717787410381253,0.07746314370466881,0.4082669670490763,0.44015355479254925,0.6521660550239723,0.3130273258582321
imueclt,Croatia,2020,0.764695618056813,0.060312840309695484,0.4146661139242575,0.4383120321162274,0.6845097010171919,0.1850828858481541
imueclt,Croatia,2022,0.7780318395982769,0.158000817695641,0.39770886193805666,0.4293917822678185,0.6349263741438902,0.3249080902635396
imueclt,Latvia,2002,NA,NA,NA,NA,NA,NA
imueclt,Latvia,2008,0.7876612958882937,0.2751436021431003,0.35013402880875977,0.430428728439479,0.623090974758394,0.2949051625022916
imueclt,Latvia,2010,NA,NA,NA,NA,NA,NA
imueclt,Latvia,2012,NA,NA,NA,NA,NA,NA
imueclt,Latvia,2014,NA,NA,NA,NA,NA,NA
imueclt,Latvia,2016,NA,NA,NA,NA,NA,NA
imueclt,Latvia,2018,0.7492220469362119,0.22327463854234741,0.36074124607170033,0.41920745918992514,0.6744553969738146,0.2350123856654389
imueclt,Latvia,2020,0.7197003517502008,0.22939821160281673,0.3632159844111394,0.43224382220189067,0.6809410559705363,0.2656888606163071
imueclt,Latvia,2022,NA,NA,NA,NA,NA,NA
imueclt,Romania,2002,NA,NA,NA,NA,NA,NA
imueclt,Romania,2008,0.7977114135202691,0.05343170172413991,0.4272986428065201,0.4592813627162848,0.583051239460763,0.3691722055442011
imueclt,Romania,2010,NA,NA,NA,NA,NA,NA
imueclt,Romania,2012,NA,NA,NA,NA,NA,NA
imueclt,Romania,2014,NA,NA,NA,NA,NA,NA
imueclt,Romania,2016,NA,NA,NA,NA,NA,NA
imueclt,Romania,2018,NA,NA,NA,NA,NA,NA
imueclt,Romania,2020,NA,NA,NA,NA,NA,NA
imueclt,Romania,2022,NA,NA,NA,NA,NA,NA
imueclt,Russia,2002,NA,NA,NA,NA,NA,NA
imueclt,Russia,2008,0.7932845524992358,0.2552970444343967,0.42307273038858323,0.4321512994394359,0.6585578268151556,0.0979880837747771
imueclt,Russia,2010,0.7932565817609603,0.2595323514553409,0.42522751493984545,0.44700199346537856,0.6306777192366579,0.15764737156365466
imueclt,Russia,2012,0.8008599517136726,0.28627196779722,0.4214967581444947,0.4354455534555678,0.6379063451203761,0.12623756695443483
imueclt,Russia,2014,NA,NA,NA,NA,NA,NA
imueclt,Russia,2016,0.8050733495499862,0.3195999950031394,0.3948875608581652,0.42833037773751137,0.6345488580627853,0.09250992984624835
imueclt,Russia,2018,NA,NA,NA,NA,NA,NA
imueclt,Russia,2020,NA,NA,NA,NA,NA,NA
imueclt,Russia,2022,NA,NA,NA,NA,NA,NA
imueclt,Slovakia,2002,NA,NA,NA,NA,NA,NA
imueclt,Slovakia,2008,0.7342254525267266,0.08936449244953089,0.34140385308114374,0.4367031957929598,0.6098631806354594,0.44793489304282763
imueclt,Slovakia,2010,0.7475878078721355,0.12367522587249145,0.36122790092820634,0.44838212511190617,0.6474305531133897,0.33628267139025364
imueclt,Slovakia,2012,0.7379820281279766,0.15150128893030052,0.3736073170400473,0.4468771751973085,0.6367250591087037,0.32734423303405014
imueclt,Slovakia,2014,NA,NA,NA,NA,NA,NA
imueclt,Slovakia,2016,NA,NA,NA,NA,NA,NA
imueclt,Slovakia,2018,0.8206900773975667,0.30966087908543066,0.37577555831598075,0.42874012726752597,0.6918629159905029,0.12070750644413468
imueclt,Slovakia,2020,0.8024916626525629,0.27846485117884756,0.4155415969731311,0.42526325617570787,0.699653411826918,0.11558409725612115
imueclt,Slovakia,2022,0.8296875518417217,0.3075411433557981,0.41460604934951645,0.4324381789811069,0.6988702935680253,0.1530848622459347
imueclt,Turkey,2002,NA,NA,NA,NA,NA,NA
imueclt,Turkey,2008,0.8294617718819398,0.24635823980764845,0.5023587758488256,0.4747051173696412,0.5752707439992195,0.41889041282174355
imueclt,Turkey,2010,NA,NA,NA,NA,NA,NA
imueclt,Turkey,2012,NA,NA,NA,NA,NA,NA
imueclt,Turkey,2014,NA,NA,NA,NA,NA,NA
imueclt,Turkey,2016,NA,NA,NA,NA,NA,NA
imueclt,Turkey,2018,NA,NA,NA,NA,NA,NA
imueclt,Turkey,2020,NA,NA,NA,NA,NA,NA
imueclt,Turkey,2022,NA,NA,NA,NA,NA,NA
imueclt,Ukraine,2002,NA,NA,NA,NA,NA,NA
imueclt,Ukraine,2008,0.781125335367099,0.11626258342492442,0.4506364959215319,0.4448622966923651,0.6290146543496491,0.25518162272937694
imueclt,Ukraine,2010,0.7944843141077533,0.12479228466784331,0.4311308452013838,0.4401444749521082,0.6905857499321508,0.14240040197999293
imueclt,Ukraine,2012,0.7839053923721536,0.05998419358912184,0.4314997140882604,0.4569974949104257,0.6080127665209158,0.4525790363537479
imueclt,Ukraine,2014,NA,NA,NA,NA,NA,NA
imueclt,Ukraine,2016,NA,NA,NA,NA,NA,NA
imueclt,Ukraine,2018,NA,NA,NA,NA,NA,NA
imueclt,Ukraine,2020,NA,NA,NA,NA,NA,NA
imueclt,Ukraine,2022,NA,NA,NA,NA,NA,NA
imueclt,Lithuania,2002,NA,NA,NA,NA,NA,NA
imueclt,Lithuania,2008,NA,NA,NA,NA,NA,NA
imueclt,Lithuania,2010,0.6832498374617826,0.1843726746062327,0.32288550106461494,0.4453636322988504,0.6429352665200436,0.29788219614187544
imueclt,Lithuania,2012,0.7798810569327719,0.19787500297582528,0.3488426517751636,0.44388404971731693,0.598295468905808,0.44159860149276325
imueclt,Lithuania,2014,0.7169311578736437,0.1994792264429675,0.30818060948677123,0.4051062687457493,0.6686294778961207,0.19791872030268373
imueclt,Lithuania,2016,0.7610745785547811,0.2453105243280591,0.3399625120599494,0.40246194697805215,0.633786096903353,0.23156308832558917
imueclt,Lithuania,2018,0.7035055154813139,0.1941334933338638,0.35059877283957674,0.4179670887506312,0.5990026052539876,0.26708382564544436
imueclt,Lithuania,2020,0.7144542948253085,0.20494949940177698,0.35910703508024167,0.4298858299522408,0.6595234619513197,0.2952773052304924
imueclt,Lithuania,2022,0.7622015321826874,0.19664431966822118,0.3509304965361314,0.41174450845066207,0.6829851707604475,0.18367083014041732
imueclt,Albania,2002,NA,NA,NA,NA,NA,NA
imueclt,Albania,2008,NA,NA,NA,NA,NA,NA
imueclt,Albania,2010,NA,NA,NA,NA,NA,NA
imueclt,Albania,2012,0.8454735944115909,0.007551627417964824,0.4461595551757722,0.4864831281283996,0.625415425773459,0.3168229155648377
imueclt,Albania,2014,NA,NA,NA,NA,NA,NA
imueclt,Albania,2016,NA,NA,NA,NA,NA,NA
imueclt,Albania,2018,NA,NA,NA,NA,NA,NA
imueclt,Albania,2020,NA,NA,NA,NA,NA,NA
imueclt,Albania,2022,NA,NA,NA,NA,NA,NA
imueclt,Iceland,2002,NA,NA,NA,NA,NA,NA
imueclt,Iceland,2008,NA,NA,NA,NA,NA,NA
imueclt,Iceland,2010,NA,NA,NA,NA,NA,NA
imueclt,Iceland,2012,0.7937237257501856,0.6001592676656339,0.28484772610917597,0.44335074945531927,0.6371107265246947,0.05412044125087828
imueclt,Iceland,2014,NA,NA,NA,NA,NA,NA
imueclt,Iceland,2016,0.8627364417771198,0.5424297973100706,0.31493186026620035,0.4473224277349476,0.72020348245452,0.02578673864846705
imueclt,Iceland,2018,0.8906276174892276,0.5122445728734254,0.3289063481867901,0.4509761499283155,0.7493434702074365,0.042669175296615534
imueclt,Iceland,2020,0.8834977335430426,0.4903783451302517,0.33812853657878067,0.44150394848659613,0.7160542552830305,0.04013767549580502
imueclt,Iceland,2022,0.8629007700277413,0.5069572852542794,0.32500760694276015,0.4474052465560254,0.7085688036453085,0.0375458421991112
imueclt,Kosovo,2002,NA,NA,NA,NA,NA,NA
imueclt,Kosovo,2008,NA,NA,NA,NA,NA,NA
imueclt,Kosovo,2010,NA,NA,NA,NA,NA,NA
imueclt,Kosovo,2012,0.8402534662490524,0.43437392991131446,0.38929036145981727,0.5055353756902644,0.5602846863416879,0.5889588784040316
imueclt,Kosovo,2014,NA,NA,NA,NA,NA,NA
imueclt,Kosovo,2016,NA,NA,NA,NA,NA,NA
imueclt,Kosovo,2018,NA,NA,NA,NA,NA,NA
imueclt,Kosovo,2020,NA,NA,NA,NA,NA,NA
imueclt,Kosovo,2022,NA,NA,NA,NA,NA,NA
imueclt,Montenegro,2002,NA,NA,NA,NA,NA,NA
imueclt,Montenegro,2008,NA,NA,NA,NA,NA,NA
imueclt,Montenegro,2010,NA,NA,NA,NA,NA,NA
imueclt,Montenegro,2012,NA,NA,NA,NA,NA,NA
imueclt,Montenegro,2014,NA,NA,NA,NA,NA,NA
imueclt,Montenegro,2016,NA,NA,NA,NA,NA,NA
imueclt,Montenegro,2018,0.7860850883307725,0.5409058385679021,0.29366741390615586,0.40029648612826646,0.6921711639530144,0.17347679619441447
imueclt,Montenegro,2020,0.7814405925646584,0.5250202801415531,0.30346566248472845,0.3969418123998091,0.7383536187741696,0.14615825039344083
imueclt,Montenegro,2022,NA,NA,NA,NA,NA,NA
imueclt,Serbia,2002,NA,NA,NA,NA,NA,NA
imueclt,Serbia,2008,NA,NA,NA,NA,NA,NA
imueclt,Serbia,2010,NA,NA,NA,NA,NA,NA
imueclt,Serbia,2012,NA,NA,NA,NA,NA,NA
imueclt,Serbia,2014,NA,NA,NA,NA,NA,NA
imueclt,Serbia,2016,NA,NA,NA,NA,NA,NA
imueclt,Serbia,2018,0.7248881846875864,0.12507914674621326,0.46908486425958373,0.45365771288933354,0.6199782359529604,0.425023343130661
imueclt,Serbia,2020,0.6964519260173762,0.043740761985794845,0.4398416464582341,0.4548326901403827,0.6122105207413687,0.31607458462096155
imueclt,Serbia,2022,0.756288186454593,0.12997001808788192,0.4469136243516424,0.4599195597256298,0.6009741390651929,0.36401147271868767
imueclt,North Macedonia,2002,NA,NA,NA,NA,NA,NA
imueclt,North Macedonia,2008,NA,NA,NA,NA,NA,NA
imueclt,North Macedonia,2010,NA,NA,NA,NA,NA,NA
imueclt,North Macedonia,2012,NA,NA,NA,NA,NA,NA
imueclt,North Macedonia,2014,NA,NA,NA,NA,NA,NA
imueclt,North Macedonia,2016,NA,NA,NA,NA,NA,NA
imueclt,North Macedonia,2018,NA,NA,NA,NA,NA,NA
imueclt,North Macedonia,2020,0.8379996011705527,0.3889437268019136,0.3805613814448182,0.4177178428975502,0.7014082017074122,0.1279867825289212
imueclt,North Macedonia,2022,NA,NA,NA,NA,NA,NA
imwbcnt,Austria,2002,0.5907045851863968,0.12043977915536247,0.2889071652687226,0.41133438032515396,0.6853022449742642,0.1600924292351308
imwbcnt,Austria,2008,NA,NA,NA,NA,NA,NA
imwbcnt,Austria,2010,NA,NA,NA,NA,NA,NA
imwbcnt,Austria,2012,NA,NA,NA,NA,NA,NA
imwbcnt,Austria,2014,0.6910583907593473,0.1598237811702049,0.3398294409191536,0.40889455250061835,0.7314637582032857,0.15541455077032687
imwbcnt,Austria,2016,0.6946913379755322,0.20725944611034094,0.35830173039726076,0.4218986282853381,0.6664747403034998,0.20421844496480762
imwbcnt,Austria,2018,0.6959918972016325,0.1308404204213547,0.35425777092496724,0.4289505175949458,0.6436452482047894,0.20964507268975754
imwbcnt,Austria,2020,0.716840363066201,0.16223748116351794,0.39147478730958435,0.44241542174538595,0.6513811712607915,0.20983635897730515
imwbcnt,Austria,2022,0.6937108205636912,0.10280444925281529,0.3550833130135167,0.4131664820429839,0.6792417939951301,0.17523950001286132
imwbcnt,Belgium,2002,0.6429956952169661,0.20789211844202138,0.3038095376786767,0.3966826284728382,0.704153037379011,0.0359820663621091
imwbcnt,Belgium,2008,0.6846349804294015,0.08577211388787287,0.3060847202031458,0.39962965573923825,0.7018464003509084,0.16270509829377375
imwbcnt,Belgium,2010,0.6854425681578222,0.13214995174187544,0.304946242356567,0.3935898675849896,0.7211272032675834,0.08364048777269563
imwbcnt,Belgium,2012,0.700589653760062,0.11258415544390471,0.3212863238176561,0.39787345661257545,0.7100774556640165,0.12969080195607374
imwbcnt,Belgium,2014,0.7078278410169929,0.10684578961132925,0.3265497874718831,0.410227915170824,0.6883867362161344,0.17560909716893452
imwbcnt,Belgium,2016,0.6812321882923211,0.0456141133958397,0.2958395250957315,0.39468220611709226,0.73311008050139,0.14732606966521444
imwbcnt,Belgium,2018,0.6727608748645431,0.012266404872407755,0.28053927491509906,0.3962407630975191,0.7213324808836006,0.14807482610270972
imwbcnt,Belgium,2020,0.6451002778934583,0.04064568669719986,0.2841162958399844,0.3994124077298556,0.731905697214217,0.07153751195671973
imwbcnt,Belgium,2022,0.6726662248994071,0.005246465976819437,0.29366869226228987,0.41021224799149325,0.686242026408695,0.157983516985319
imwbcnt,Switzerland,2002,0.5363111842362167,0.05249285252482192,0.22896182471394821,0.38273162221110457,0.7430724568837546,0.09825123550711988
imwbcnt,Switzerland,2008,0.6336674528902061,0.015513085111013859,0.25358492573225966,0.38769943933640283,0.7417500665559515,0.10738332982768624
imwbcnt,Switzerland,2010,0.6327854087201321,0.01572759901146874,0.25469899132577684,0.3835145809114576,0.7372609987535703,0.06692611008701572
imwbcnt,Switzerland,2012,0.6472794963778946,0.00466737157025392,0.2606976075197193,0.39438116641994975,0.7278567048649536,0.09583316686764906
imwbcnt,Switzerland,2014,0.6327079050362359,0.002265297238535702,0.26096570790776324,0.3985179795780553,0.7200596406553013,0.12994925672565483
imwbcnt,Switzerland,2016,0.6289929884379873,0.018371089268289256,0.2633408953440432,0.40470932911314367,0.7185980140421424,0.10319281363238013
imwbcnt,Switzerland,2018,0.6148758507120713,0.04267194231981293,0.2593089407893597,0.40092857465424303,0.7078485623441284,0.07276475594657257
imwbcnt,Switzerland,2020,0.6398119814041707,0.10797136625924929,0.26894351902344094,0.40096211142350663,0.6808113508932572,0.07451518396313117
imwbcnt,Switzerland,2022,0.6624608769765856,0.08158251143260245,0.27797389253623905,0.392455267121792,0.7179062634497639,0.0627635914751471
imwbcnt,Czechia,2002,0.6422209020159655,0.21527198530730063,0.29814410316968454,0.39660153952405786,0.6304613752866726,0.04928567151203041
imwbcnt,Czechia,2008,0.7183803903396999,0.17048376044734842,0.3348120894415941,0.4326184984983096,0.6286256193641315,0.19651614926233382
imwbcnt,Czechia,2010,0.7532451779413223,0.24244451729637798,0.3286061477048179,0.41615095025427706,0.6376468563725979,0.07841604496237865
imwbcnt,Czechia,2012,0.721772618134557,0.20871526860444833,0.3371202148689907,0.4128285837189295,0.6408076893674615,0.1440764933720877
